Time[ms],Realtime Tick,Present Position,Goal Position,Present Current,Goal Current,Present Velocity,Goal Velocity,Present PWM,Present Input Voltage
22720,26944,815,716,57,1193,-125,200,-625,121
22729,26953,791,716,94,1193,-136,200,-475,121
22738,26962,772,716,111,1193,-143,200,-357,121
22748,26972,756,716,146,1193,-148,200,-257,121
22757,26981,743,716,172,1193,-148,200,-182,121
22766,26990,733,716,183,1193,-144,200,-113,121
22776,27000,724,716,174,1193,-135,200,-57,121
22786,27010,718,716,151,1193,-121,200,-13,121
22796,27020,715,716,92,1193,-103,200,6,121
22806,27030,713,716,60,1193,-84,200,18,121
22816,27040,714,716,24,1193,-66,200,18,121
22826,27050,714,716,19,1193,-50,200,12,121
22836,27060,715,716,2,1193,-36,200,6,121
22846,27070,717,716,0,1193,-23,200,-7,121
22856,27080,718,716,-1,1193,-13,200,-13,121
22866,27090,719,716,-9,1193,-5,200,-19,121
22876,27100,719,716,-23,1193,0,200,-19,121
22886,27110,719,716,-25,1193,2,200,-19,121
22896,27120,719,716,-23,1193,3,200,-13,121
22906,27130,718,716,-19,1193,3,200,-13,121
22916,27140,719,716,-18,1193,2,200,-13,122
22926,27150,718,716,-12,1193,1,200,-13,121
22936,27160,718,716,-5,1193,0,200,-13,121
22946,27170,718,716,0,1193,0,200,-13,121
22956,27180,717,716,3,1193,0,200,-7,121
22966,27190,716,716,1,1193,-1,200,0,121
22976,27200,715,716,2,1193,-2,200,6,121
22986,27210,714,716,8,1193,-3,200,12,121
22996,27220,714,716,13,1193,-3,200,18,121
23006,27230,714,716,14,1193,-3,200,18,121
23016,27240,714,716,15,1193,-3,200,12,121
23026,27250,714,716,20,1193,-3,200,18,121
23036,27260,714,716,21,1193,-2,200,12,121
23046,27270,714,716,20,1193,-1,200,12,121
23056,27280,714,716,19,1193,0,200,12,121
23066,27290,714,716,15,1193,0,200,12,121
23076,27300,714,716,3,1193,0,200,12,121
23086,27310,715,716,-3,1193,0,200,6,121
23096,27320,716,716,0,1193,0,200,-7,121
23106,27330,717,716,-1,1193,1,200,-7,121
23116,27340,718,716,0,1193,2,200,-13,121
23126,27350,718,716,-2,1193,3,200,-13,121
23136,27360,718,716,-8,1193,3,200,-13,121
23146,27370,718,716,-10,1193,3,200,-13,121
23156,27380,718,716,-21,1193,3,200,-19,121
23166,27390,718,716,-8,1193,2,200,-13,121
23176,27400,718,716,-1,1193,1,200,-13,121
23186,27410,717,716,1,1193,0,200,-7,121
23196,27420,716,716,6,1193,0,200,0,121
23206,27430,715,716,0,1193,-1,200,6,121
23216,27440,713,716,15,1193,-2,200,18,121
23226,27450,713,716,18,1193,-3,200,18,121
23236,27460,713,716,25,1193,-4,200,18,121
23246,27470,713,716,20,1193,-4,200,12,121
23256,27480,714,716,25,1193,-4,200,18,121
23266,27490,714,716,26,1193,-3,200,12,121
23276,27500,714,716,14,1193,-2,200,12,121
23286,27510,714,716,1,1193,0,200,6,121
23296,27520,716,716,-1,1193,0,200,0,121
23306,27530,717,716,0,1193,1,200,-13,121
23316,27540,718,716,0,1193,3,200,-13,121
23326,27550,718,716,-1,1193,3,200,-13,121
23336,27560,718,716,-5,1193,3,200,-13,121
23346,27570,718,716,-7,1193,3,200,-13,121
23356,27580,718,716,-9,1193,3,200,-13,121
23366,27590,718,716,-7,1193,2,200,-13,121
23376,27600,718,716,0,1193,1,200,-13,121
23386,27610,717,716,3,1193,0,200,-7,121
23396,27620,716,716,1,1193,0,200,0,121
23406,27630,715,716,0,1193,-1,200,6,121
23416,27640,714,716,1,1193,-2,200,6,121
23426,27650,714,716,6,1193,-2,200,12,119
23437,27661,714,1246,470,1193,-3,200,885,121
23447,27671,730,1246,233,1193,0,200,885,120
23457,27681,752,1246,246,1193,9,200,885,120
23467,27691,773,1246,335,1193,25,200,885,120
23477,27701,792,1246,357,1193,43,200,885,120
23487,27711,814,1246,297,1193,63,200,885,120
23497,27721,839,1246,179,1193,84,200,885,120
23507,27731,865,1246,91,1193,106,200,885,120
23517,27741,895,1246,48,1193,125,200,885,121
23527,27751,925,1246,25,1193,138,200,885,121
23537,27761,960,1246,8,1193,151,200,885,121
23547,27771,991,1246,0,1193,164,200,885,121
23557,27781,1024,1246,-2,1193,175,200,885,121
23567,27791,1054,1246,0,1193,184,200,885,121
23577,27801,1085,1246,1,1193,191,200,885,121
23587,27811,1117,1246,-29,1193,195,200,812,121
23597,27821,1145,1246,-100,1193,198,200,631,121
23607,27831,1169,1246,-117,1193,196,200,481,121
23617,27841,1190,1246,-132,1193,191,200,356,121
23627,27851,1207,1246,-155,1193,182,200,250,121
23637,27861,1220,1246,-171,1193,171,200,162,121
23647,27871,1231,1246,-175,1193,156,200,93,121
23657,27881,1239,1246,-167,1193,138,200,43,121
23667,27891,1245,1246,-140,1193,119,200,6,121
23677,27901,1248,1246,-89,1193,99,200,-13,121
23687,27911,1249,1246,-58,1193,80,200,-19,121
23697,27921,1249,1246,-24,1193,63,200,-19,121
23707,27931,1247,1246,0,1193,47,200,-13,121
23717,27941,1244,1246,18,1193,32,200,12,121
23727,27951,1242,1246,32,1193,19,200,18,121
23737,27961,1242,1246,48,1193,9,200,25,121
23747,27971,1242,1246,52,1193,2,200,31,121
23757,27981,1241,1246,54,1193,-2,200,31,121
23767,27991,1241,1246,43,1193,-4,200,31,121
23777,28001,1241,1246,42,1193,-5,200,31,121
23787,28011,1242,1246,27,1193,-3,200,25,122
23797,28021,1245,1246,-5,1193,-1,200,6,122
23807,28031,1247,1246,-10,1193,0,200,-7,122
23817,28041,1248,1246,-12,1193,3,200,-13,122
23827,28051,1249,1246,-31,1193,5,200,-19,122
23837,28061,1249,1246,-32,1193,6,200,-19,122
23847,28071,1249,1246,-31,1193,7,200,-19,122
23857,28081,1249,1246,-28,1193,6,200,-19,122
23867,28091,1249,1246,-26,1193,5,200,-19,122
23877,28101,1248,1246,-5,1193,3,200,-13,122
23887,28111,1246,1246,6,1193,1,200,0,122
23897,28121,1243,1246,21,1193,-1,200,18,121
23907,28131,1243,1246,30,1193,-3,200,18,121
23917,28141,1242,1246,33,1193,-4,200,25,121
23927,28151,1242,1246,31,1193,-5,200,25,121
23937,28161,1243,1246,32,1193,-6,200,18,121
23947,28171,1242,1246,32,1193,-5,200,18,121
23957,28181,1243,1246,31,1193,-4,200,18,121
23968,28192,1244,1687,467,1193,-2,200,885,121
23978,28202,1261,1687,221,1193,1,200,885,120
23988,28212,1284,1687,211,1193,13,200,885,120
23998,28222,1306,1687,282,1193,30,200,885,120
24008,28232,1327,1687,321,1193,49,200,885,120
24018,28242,1348,1687,299,1193,68,200,885,120
24027,28251,1371,1687,200,1193,87,200,885,121
24037,28261,1398,1687,104,1193,109,200,885,120
24047,28271,1425,1687,53,1193,126,200,885,121
24056,28280,1455,1687,22,1193,138,200,885,121
24066,28290,1488,1687,3,1193,149,200,885,121
24076,28300,1521,1687,-4,1193,161,200,885,121
24086,28310,1553,1687,-26,1193,173,200,850,121
24095,28319,1581,1687,-111,1193,181,200,681,121
24104,28328,1604,1687,-131,1193,188,200,531,121
24115,28339,1627,1687,-158,1193,190,200,381,121
24125,28349,1645,1687,-175,1193,186,200,275,121
24135,28359,1659,1687,-180,1193,176,200,181,121
24145,28369,1671,1687,-185,1193,162,200,106,121
24155,28379,1680,1687,-181,1193,145,200,50,121
24165,28389,1686,1687,-145,1193,126,200,6,121
24175,28399,1689,1687,-95,1193,106,200,-7,121
24185,28409,1690,1687,-58,1193,86,200,-19,121
24195,28419,1690,1687,-23,1193,67,200,-19,121
24205,28429,1686,1687,10,1193,50,200,0,121
24215,28439,1684,1687,30,1193,34,200,18,121
24225,28449,1682,1687,44,1193,20,200,25,121
24235,28459,1682,1687,55,1193,9,200,31,121
24245,28469,1681,1687,57,1193,2,200,31,121
24255,28479,1681,1687,57,1193,-2,200,37,121
24265,28489,1681,1687,48,1193,-5,200,37,121
24275,28499,1681,1687,44,1193,-5,200,37,120
24285,28509,1683,1687,17,1193,-3,200,25,121
24296,28520,1688,1687,-15,1193,0,200,0,121
24306,28530,1689,1687,-13,1193,2,200,-13,121
24316,28540,1689,1687,-31,1193,4,200,-13,121
24326,28550,1690,1687,-43,1193,6,200,-19,121
24336,28560,1691,1687,-43,1193,7,200,-25,121
24346,28570,1691,1687,-45,1193,8,200,-32,121
24356,28580,1691,1687,-32,1193,8,200,-25,121
24366,28590,1691,1687,-22,1193,5,200,-25,121
24376,28600,1689,1687,5,1193,3,200,-13,121
24386,28610,1686,1687,9,1193,1,200,6,121
24396,28620,1684,1687,25,1193,-1,200,18,121
24406,28630,1683,1687,34,1193,-3,200,25,121
24416,28640,1683,1687,39,1193,-5,200,25,120
24426,28650,1684,1687,32,1193,-6,200,18,121
24436,28660,1684,1687,31,1193,-7,200,18,121
24446,28670,1683,1687,31,1193,-6,200,18,121
24456,28680,1684,1687,29,1193,-4,200,18,121
24465,28689,1684,1687,15,1193,-2,200,12,121
24476,28700,1688,1687,-5,1193,0,200,0,121
24486,28710,1689,1687,-11,1193,2,200,-19,121
24496,28720,1690,1687,-24,1193,4,200,-19,121
24507,28731,1690,2402,455,1193,5,200,885,121
24517,28741,1704,2402,181,1193,7,200,885,120
24527,28751,1728,2402,164,1193,17,200,885,120
24537,28761,1751,2402,266,1193,33,200,885,120
24547,28771,1771,2402,344,1193,50,200,885,120
24557,28781,1790,2402,365,1193,67,200,885,120
24567,28791,1811,2402,271,1193,86,200,885,120
24577,28801,1837,2402,150,1193,106,200,885,120
24587,28811,1865,2402,65,1193,123,200,885,121
24597,28821,1896,2402,26,1193,135,200,885,121
24607,28831,1931,2402,5,1193,146,200,885,121
24617,28841,1965,2402,-12,1193,158,200,885,121
24627,28851,1998,2402,-34,1193,172,200,885,121
24637,28861,2030,2402,-32,1193,184,200,885,121
24647,28871,2062,2402,-26,1193,194,200,885,121
24657,28881,2094,2402,-23,1193,201,200,885,121
24667,28891,2126,2402,-9,1193,205,200,885,121
24677,28901,2155,2402,0,1193,206,200,885,121
24687,28911,2184,2402,5,1193,205,200,885,121
24697,28921,2212,2402,18,1193,202,200,885,121
24707,28931,2244,2402,23,1193,200,200,885,121
24717,28941,2273,2402,5,1193,198,200,825,121
24727,28951,2301,2402,-69,1193,196,200,643,121
24737,28961,2330,2402,-100,1193,192,200,468,121
24747,28971,2349,2402,-104,1193,189,200,337,121
24757,28981,2364,2402,-130,1193,182,200,237,121
24767,28991,2377,2402,-158,1193,171,200,156,121
24776,29000,2388,2402,-188,1193,158,200,100,121
24787,29011,2397,2402,-197,1193,140,200,31,121
24797,29021,2403,2402,-176,1193,121,200,-7,121
24807,29031,2406,2402,-121,1193,101,200,-25,121
24817,29041,2407,2402,-73,1193,81,200,-32,121
24827,29051,2407,2402,-28,1193,63,200,-25,121
24836,29060,2401,2402,16,1193,48,200,6,121
24846,29070,2398,2402,40,1193,32,200,25,121
24856,29080,2397,2402,60,1193,18,200,31,121
24866,29090,2396,2402,79,1193,7,200,37,121
24876,29100,2396,2402,83,1193,0,200,37,121
24886,29110,2395,2402,64,1193,-5,200,43,121
24896,29120,2395,2402,53,1193,-8,200,43,121
24906,29130,2396,2402,40,1193,-7,200,37,121
24916,29140,2399,2402,7,1193,-4,200,25,121
24926,29150,2403,2402,-15,1193,-1,200,-7,121
24936,29160,2405,2402,-24,1193,2,200,-19,121
24947,29171,2406,2402,-36,1193,6,200,-25,121
24957,29181,2406,2402,-49,1193,8,200,-25,121
24967,29191,2407,2402,-60,1193,9,200,-32,121
24976,29200,2407,2402,-52,1193,10,200,-32,121
24986,29210,2407,2402,-43,1193,9,200,-32,121
24996,29220,2406,2402,-24,1193,6,200,-32,121
25006,29230,2404,2402,7,1193,4,200,-13,121
25016,29240,2400,2402,23,1193,0,200,12,121
25026,29250,2398,2402,31,1193,-2,200,25,121
25036,29260,2397,2402,44,1193,-5,200,31,121
25046,29270,2397,2402,44,1193,-7,200,31,121
25056,29280,2397,2402,44,1193,-8,200,31,121
25066,29290,2398,2402,42,1193,-8,200,31,121
25076,29300,2397,2402,43,1193,-7,200,31,121
25086,29310,2398,2402,25,1193,-5,200,25,121
25096,29320,2400,2402,0,1193,-2,200,12,121
25107,29331,2404,2842,372,1193,0,200,885,121
25117,29341,2417,2842,206,1193,4,200,885,120
25127,29351,2442,2842,179,1193,15,200,885,120
25137,29361,2466,2842,259,1193,32,200,885,121
25147,29371,2487,2842,314,1193,52,200,885,120
25157,29381,2508,2842,320,1193,72,200,885,120
25167,29391,2529,2842,259,1193,91,200,885,120
25177,29401,2555,2842,150,1193,110,200,885,121
25187,29411,2585,2842,62,1193,128,200,885,121
25197,29421,2618,2842,20,1193,140,200,885,121
25207,29431,2652,2842,1,1193,152,200,885,121
25217,29441,2685,2842,-16,1193,163,200,885,121
25227,29451,2719,2842,-79,1193,175,200,793,121
25237,29461,2748,2842,-142,1193,186,200,606,121
25247,29471,2771,2842,-161,1193,193,200,456,121
25257,29481,2791,2842,-172,1193,194,200,331,121
25267,29491,2807,2842,-180,1193,188,200,225,121
25277,29501,2820,2842,-179,1193,175,200,143,121
25287,29511,2830,2842,-175,1193,159,200,81,121
25297,29521,2836,2842,-138,1193,139,200,37,121
25307,29531,2841,2842,-111,1193,118,200,6,121
25318,29542,2843,2842,-59,1193,95,200,-7,121
25327,29551,2843,2842,-16,1193,77,200,-7,121
25337,29561,2840,2842,6,1193,58,200,6,121
25347,29571,2836,2842,26,1193,40,200,31,121
25357,29581,2836,2842,45,1193,25,200,37,121
25367,29591,2836,2842,51,1193,14,200,43,121
25377,29601,2835,2842,52,1193,5,200,37,121
25387,29611,2835,2842,53,1193,0,200,37,121
25397,29621,2836,2842,53,1193,-3,200,37,121
25407,29631,2836,2842,44,1193,-4,200,37,121
25417,29641,2837,2842,24,1193,-2,200,31,121
25427,29651,2842,2842,-16,1193,0,200,6,121
25437,29661,2845,2842,-19,1193,3,200,-25,121
25447,29671,2846,2842,-30,1193,6,200,-25,121
25457,29681,2846,2842,-32,1193,8,200,-25,121
25467,29691,2846,2842,-37,1193,8,200,-25,121
25477,29701,2847,2842,-45,1193,9,200,-32,121
25487,29711,2846,2842,-37,1193,9,200,-32,121
25497,29721,2846,2842,-28,1193,7,200,-25,121
25507,29731,2846,2842,-16,1193,4,200,-25,121
25517,29741,2842,2842,11,1193,1,200,0,121
25527,29751,2838,2842,22,1193,-1,200,18,121
25537,29761,2837,2842,37,1193,-4,200,31,121
25547,29771,2837,2842,46,1193,-6,200,31,121
25557,29781,2837,2842,47,1193,-8,200,31,121
25567,29791,2837,2842,43,1193,-8,200,31,121
25577,29801,2837,2842,42,1193,-8,200,31,121
25587,29811,2837,2842,41,1193,-6,200,25,121
25597,29821,2838,2842,23,1193,-4,200,25,121
25607,29831,2840,2842,-3,1193,-1,200,12,121
25617,29841,2843,2842,-5,1193,1,200,-7,121
25627,29851,2846,2842,-16,1193,4,200,-25,121
25638,29862,2847,3390,463,1193,6,200,885,121
25648,29872,2859,3390,184,1193,9,200,885,120
25658,29882,2884,3390,153,1193,18,200,885,120
25668,29892,2907,3390,255,1193,34,200,885,120
25678,29902,2928,3390,322,1193,51,200,885,120
25688,29912,2948,3390,344,1193,69,200,885,120
25698,29922,2969,3390,288,1193,87,200,885,120
25708,29932,2994,3390,172,1193,105,200,885,120
25718,29942,3022,3390,87,1193,122,200,885,120
25728,29952,3053,3390,30,1193,134,200,885,121
25738,29962,3090,3390,8,1193,145,200,885,121
25748,29972,3122,3390,-7,1193,157,200,885,121
25758,29982,3155,3390,-28,1193,169,200,885,121
25768,29992,3187,3390,-28,1193,180,200,885,121
25778,30002,3220,3390,-27,1193,190,200,885,121
25788,30012,3252,3390,-24,1193,198,200,868,121
25798,30022,3281,3390,-102,1193,202,200,681,121
25808,30032,3308,3390,-106,1193,202,200,525,121
25818,30042,3328,3390,-122,1193,197,200,393,121
25828,30052,3344,3390,-133,1193,188,200,287,121
25838,30062,3358,3390,-143,1193,176,200,206,121
25848,30072,3369,3390,-152,1193,161,200,137,121
25858,30082,3378,3390,-149,1193,142,200,81,121
25868,30092,3384,3390,-126,1193,122,200,37,121
25878,30102,3388,3390,-93,1193,102,200,12,121
25888,30112,3391,3390,-62,1193,83,200,-7,121
25898,30122,3392,3390,-22,1193,66,200,-7,121
25908,30132,3391,3390,-1,1193,51,200,-7,121
25918,30142,3387,3390,18,1193,37,200,18,121
25928,30152,3385,3390,19,1193,24,200,31,121
25938,30162,3384,3390,39,1193,13,200,37,121
25948,30172,3384,3390,48,1193,5,200,37,121
25958,30182,3384,3390,48,1193,0,200,37,121
25968,30192,3384,3390,46,1193,-3,200,37,121
25978,30202,3385,3390,45,1193,-4,200,37,121
25988,30212,3384,3390,42,1193,-3,200,37,121
25998,30222,3385,3390,16,1193,-1,200,25,121
26008,30232,3388,3390,0,1193,0,200,12,121
26018,30242,3391,3390,-7,1193,2,200,-7,121
26028,30252,3393,3390,-13,1193,5,200,-25,121
26038,30262,3394,3390,-27,1193,7,200,-25,122
26048,30272,3394,3390,-28,1193,8,200,-25,121
26058,30282,3394,3390,-27,1193,8,200,-25,121
26068,30292,3394,3390,-28,1193,8,200,-25,121
26078,30302,3394,3390,-28,1193,7,200,-25,121
26088,30312,3393,3390,-18,1193,5,200,-25,121
26098,30322,3392,3390,-3,1193,2,200,-19,121
26108,30332,3390,3390,10,1193,0,200,0,121
26117,30341,3387,3390,21,1193,-1,200,18,121
26127,30351,3385,3390,17,1193,-4,200,31,121
26137,30361,3386,3390,26,1193,-6,200,25,121
26147,30371,3386,3390,33,1193,-7,200,25,121
26157,30381,3386,3390,34,1193,-7,200,25,122
26167,30391,3385,3390,38,1193,-7,200,31,122
26177,30401,3386,3390,33,1193,-5,200,25,122
26187,30411,3386,3390,22,1193,-3,200,25,121
26197,30421,3387,3390,13,1193,-1,200,18,121
26207,30431,3388,3390,0,1193,0,200,12,121
26217,30441,3391,3390,-3,1193,1,200,0,121
26227,30451,3393,3390,-8,1193,3,200,-19,121
26237,30461,3394,3390,-4,1193,5,200,-25,121
26247,30471,3394,3390,-9,1193,6,200,-19,119
26257,30481,3393,3390,-17,1193,6,200,-19,121
26267,30491,3393,3390,-26,1193,6,200,-25,121
26277,30501,3394,3390,-25,1193,5,200,-19,121
26287,30511,3393,3390,-19,1193,4,200,-19,121
26297,30521,3392,3390,-6,1193,2,200,-19,121
26307,30531,3392,3390,0,1193,0,200,-13,121
26317,30541,3391,3390,2,1193,0,200,-7,121
26327,30551,3389,3390,2,1193,-1,200,6,121
26337,30561,3388,3390,11,1193,-2,200,12,121
26347,30571,3387,3390,8,1193,-3,200,18,121
26357,30581,3387,3390,6,1193,-4,200,18,121
26368,30592,3387,3614,464,1193,-5,200,885,121
26378,30602,3403,3614,246,1193,-3,200,885,120
26388,30612,3425,3614,252,1193,7,200,885,120
26398,30622,3445,3614,321,1193,23,200,885,120
26408,30632,3464,3614,337,1193,41,200,885,120
26418,30642,3486,3614,282,1193,60,200,806,120
26428,30652,3507,3614,156,1193,80,200,675,121
26438,30662,3528,3614,8,1193,100,200,550,121
26448,30672,3553,3614,-73,1193,115,200,393,121
26458,30682,3570,3614,-113,1193,123,200,287,121
26468,30692,3584,3614,-163,1193,125,200,200,121
26478,30702,3596,3614,-203,1193,124,200,118,121
26488,30712,3606,3614,-197,1193,119,200,56,121
26498,30722,3613,3614,-172,1193,111,200,12,121
26508,30732,3618,3614,-140,1193,100,200,-19,121
26518,30742,3620,3614,-94,1193,85,200,-32,121
26528,30752,3621,3614,-49,1193,69,200,-32,121
26538,30762,3620,3614,-31,1193,54,200,-32,121
26548,30772,3615,3614,9,1193,39,200,-7,121
26558,30782,3611,3614,30,1193,25,200,18,121
26568,30792,3610,3614,31,1193,12,200,25,121
26578,30802,3609,3614,45,1193,3,200,31,121
26588,30812,3609,3614,49,1193,-2,200,31,121
26598,30822,3609,3614,48,1193,-5,200,31,121
26608,30832,3609,3614,45,1193,-7,200,31,121
26618,30842,3609,3614,41,1193,-6,200,31,121
26628,30852,3610,3614,40,1193,-4,200,31,121
26638,30862,3610,3614,19,1193,-2,200,25,121
26648,30872,3614,3614,-11,1193,0,200,6,121
26658,30882,3618,3614,-10,1193,2,200,-19,121
26668,30892,3619,3614,-23,1193,5,200,-25,121
26678,30902,3620,3614,-31,1193,6,200,-25,121
26688,30912,3620,3614,-34,1193,8,200,-32,121
26698,30922,3619,3614,-38,1193,8,200,-32,121
26708,30932,3620,3614,-41,1193,8,200,-32,121
26718,30942,3619,3614,-27,1193,6,200,-25,121
26728,30952,3619,3614,-20,1193,4,200,-25,121
26738,30962,3615,3614,7,1193,1,200,-13,121
26748,30972,3612,3614,5,1193,0,200,6,121
26758,30982,3610,3614,23,1193,-3,200,31,121
26768,30992,3609,3614,38,1193,-6,200,31,121
26778,31002,3609,3614,45,1193,-7,200,31,121
26788,31012,3609,3614,45,1193,-8,200,31,121
26798,31022,3609,3614,44,1193,-8,200,31,120
26808,31032,3609,3614,45,1193,-7,200,31,121
26818,31042,3609,3614,42,1193,-5,200,31,121
26828,31052,3610,3614,20,1193,-3,200,25,121
26838,31062,3612,3614,2,1193,-1,200,12,121
26848,31072,3615,3614,-5,1193,1,200,0,121
26858,31082,3618,3614,-11,1193,3,200,-19,121
26868,31092,3619,3614,-18,1193,5,200,-25,121
26878,31102,3619,3614,-31,1193,7,200,-25,121
26888,31112,3619,3614,-28,1193,8,200,-25,121
26898,31122,3619,3614,-29,1193,7,200,-25,121
26908,31132,3619,3614,-29,1193,7,200,-25,121
26918,31142,3619,3614,-25,1193,5,200,-25,122
26928,31152,3618,3614,-11,1193,3,200,-19,122
26938,31162,3617,3614,7,1193,1,200,-7,122
26948,31172,3614,3614,8,1193,0,200,0,122
26958,31182,3610,3614,21,1193,-2,200,18,122
26968,31192,3609,3614,19,1193,-5,200,31,121
26978,31202,3610,3614,29,1193,-6,200,25,121
26988,31212,3609,3614,33,1193,-7,200,25,121
26998,31222,3609,3614,38,1193,-7,200,25,121
27008,31232,3610,3614,45,1193,-6,200,31,121
27018,31242,3610,3614,36,1193,-5,200,31,121
27028,31252,3610,3614,26,1193,-3,200,25,121
27038,31262,3611,3614,11,1193,-1,200,18,121
27048,31272,3612,3614,-2,1193,0,200,6,121
27058,31282,3615,3614,-5,1193,1,200,-7,121
27068,31292,3618,3614,-9,1193,3,200,-19,121
27078,31302,3619,3614,-9,1193,5,200,-25,121
27088,31312,3618,3614,-15,1193,6,200,-19,122
27098,31322,3618,3614,-16,1193,6,200,-19,122
27108,31332,3618,3614,-23,1193,6,200,-19,121
27118,31342,3618,3614,-25,1193,5,200,-19,121
27128,31352,3618,3614,-18,1193,4,200,-19,121
27138,31362,3617,3614,0,1193,2,200,-13,121
27148,31372,3617,3614,1,1193,0,200,-13,121
27158,31382,3614,3614,8,1193,0,200,0,121
27168,31392,3612,3614,7,1193,-2,200,12,121
27178,31402,3611,3614,13,1193,-3,200,18,121
27188,31412,3611,3614,9,1193,-4,200,18,121
27198,31422,3611,3614,12,1193,-5,200,18,121
27209,31433,3610,3614,24,1193,-5,200,18,121
27219,31443,3611,3614,27,1193,-5,200,25,121
27229,31453,3611,3614,26,1193,-4,200,18,121
27239,31463,3611,3614,21,1193,-2,200,18,121
27249,31473,3612,3614,12,1193,-1,200,12,121
27259,31483,3612,3614,2,1193,0,200,6,121
27269,31493,3613,3614,-3,1193,0,200,6,121
27279,31503,3614,3614,0,1193,1,200,0,121
27289,31513,3615,3614,0,1193,2,200,-7,121
27299,31523,3617,3614,0,1193,3,200,-13,121
27309,31533,3617,3614,1,1193,4,200,-13,121
27319,31543,3617,3614,0,1193,4,200,-13,121
27329,31553,3618,3614,0,1193,4,200,-13,121
27339,31563,3617,3614,-3,1193,3,200,-19,121
27349,31573,3617,3614,-1,1193,2,200,-13,121
27359,31583,3617,3614,-1,1193,2,200,-13,121
27369,31593,3617,3614,-3,1193,1,200,-13,121
27379,31603,3617,3614,0,1193,0,200,-13,121
27389,31613,3615,3614,1,1193,0,200,-7,121
27399,31623,3615,3614,2,1193,0,200,-7,121
27409,31633,3614,3614,4,1193,0,200,-7,121
27419,31643,3614,3614,0,1193,-1,200,0,121
27429,31653,3614,3614,0,1193,-1,200,0,121
27440,31664,3614,462,-327,1193,-1,200,-885,121
27450,31674,3597,462,-239,1193,-4,200,-885,119
27460,31684,3575,462,-238,1193,-14,200,-885,121
27470,31694,3555,462,-330,1193,-29,200,-885,121
27480,31704,3535,462,-374,1193,-46,200,-885,120
27490,31714,3515,462,-344,1193,-64,200,-885,120
27500,31724,3493,462,-240,1193,-83,200,-885,120
27510,31734,3464,462,-134,1193,-104,200,-885,121
27520,31744,3437,462,-71,1193,-120,200,-885,121
27530,31754,3408,462,-32,1193,-132,200,-885,121
27540,31764,3374,462,-10,1193,-144,200,-885,121
27550,31774,3340,462,0,1193,-157,200,-885,121
27560,31784,3308,462,5,1193,-170,200,-885,121
27570,31794,3276,462,8,1193,-181,200,-885,121
27580,31804,3244,462,12,1193,-189,200,-885,121
27590,31814,3212,462,13,1193,-196,200,-885,121
27600,31824,3181,462,5,1193,-200,200,-885,121
27610,31834,3149,462,1,1193,-201,200,-885,121
27620,31844,3118,462,-3,1193,-200,200,-885,121
27630,31854,3090,462,-6,1193,-199,200,-885,121
27640,31864,3062,462,-7,1193,-198,200,-885,121
27650,31874,3032,462,-10,1193,-195,200,-885,121
27660,31884,3001,462,-15,1193,-193,200,-885,121
27670,31894,2970,462,-24,1193,-191,200,-885,121
27680,31904,2940,462,-32,1193,-190,200,-885,121
27690,31914,2911,462,-36,1193,-189,200,-885,121
27700,31924,2880,462,-35,1193,-189,200,-885,121
27710,31934,2850,462,-30,1193,-189,200,-885,121
27720,31944,2819,462,-25,1193,-190,200,-885,121
27730,31954,2788,462,-20,1193,-191,200,-885,121
27740,31964,2756,462,-16,1193,-192,200,-885,121
27750,31974,2726,462,-11,1193,-193,200,-885,121
27760,31984,2693,462,-8,1193,-194,200,-885,121
27770,31994,2664,462,-10,1193,-195,200,-885,121
27780,32004,2630,462,-10,1193,-196,200,-885,121
27790,32014,2601,462,-10,1193,-197,200,-885,121
27800,32024,2570,462,-8,1193,-198,200,-885,121
27810,32034,2538,462,-9,1193,-199,200,-885,121
27820,32044,2507,462,-10,1193,-199,200,-885,121
27830,32054,2476,462,-8,1193,-200,200,-885,121
27840,32064,2444,462,-10,1193,-200,200,-885,121
27850,32074,2412,462,-12,1193,-200,200,-885,121
27860,32084,2382,462,-11,1193,-200,200,-885,121
27870,32094,2349,462,-10,1193,-200,200,-885,121
27880,32104,2320,462,-11,1193,-200,200,-885,121
27890,32114,2288,462,-9,1193,-200,200,-885,121
27900,32124,2257,462,-11,1193,-200,200,-885,121
27910,32134,2226,462,-11,1193,-200,200,-885,121
27920,32144,2196,462,-10,1193,-200,200,-885,121
27930,32154,2165,462,-13,1193,-200,200,-885,121
27940,32164,2135,462,-11,1193,-200,200,-885,121
27950,32174,2103,462,-9,1193,-200,200,-885,121
27959,32183,2076,462,-8,1193,-200,200,-885,121
27969,32193,2044,462,-10,1193,-200,200,-885,121
27979,32203,2013,462,-9,1193,-200,200,-885,121
27989,32213,1981,462,-9,1193,-200,200,-885,121
27999,32223,1949,462,-8,1193,-200,200,-885,121
28009,32233,1918,462,-11,1193,-200,200,-885,121
28019,32243,1888,462,-7,1193,-200,200,-885,121
28029,32253,1856,462,-10,1193,-200,200,-885,121
28039,32263,1825,462,-9,1193,-200,200,-885,121
28049,32273,1794,462,-8,1193,-200,200,-885,121
28059,32283,1763,462,-9,1193,-200,200,-885,121
28069,32293,1732,462,-9,1193,-199,200,-885,121
28079,32303,1701,462,-6,1193,-199,200,-885,121
28089,32313,1670,462,-9,1193,-199,200,-885,121
